BIBNO,AGE,GENDER,CATEGORY,SWIM,T1,BIKE,T2,RUN,FINALTM
4594,31,M,M OPEN,00:31:50,00:10:27,01:58:54,00:03:44,01:33:57,04:18:52
4595,31,M,M OPEN,00:38:28,00:06:19,01:28:31,00:03:56,01:07:59,03:25:13
4597,31,M,M OPEN,00:27:07,00:06:30,01:18:58,00:02:19,00:45:29,02:40:23
4598,31,M,M OPEN,00:26:56,00:07:52,01:30:07,00:05:09,00:53:46,03:03:50
4599,31,M,M OPEN,00:27:39,00:10:44,01:29:03,00:02:46,01:03:41,03:13:53
4600,31,M,M OPEN,00:23:29,00:04:05,01:10:46,00:01:58,00:56:51,02:37:09
4601,31,M,M OPEN,00:20:22,00:04:12,01:14:23,00:01:37,00:48:05,02:28:39
4603,31,M,M OPEN,00:19:40,00:05:44,01:17:50,00:02:15,00:49:24,02:34:53
4604,31,M,M OPEN,00:19:19,00:05:54,01:14:09,00:02:18,00:54:17,02:35:57
4607,31,M,M OPEN,00:24:10,00:05:54,01:12:53,00:01:56,00:48:28,02:33:21
4609,31,M,M OPEN,00:21:44,00:05:29,01:17:36,00:01:52,00:59:43,02:46:24
4610,31,M,M OPEN,00:25:56,00:07:42,01:13:58,00:03:27,00:41:52,02:32:55
4611,31,M,M OPEN,00:25:14,00:07:08,01:15:33,00:02:00,00:59:47,02:49:42
4612,31,M,M OPEN,00:29:23,00:10:57,01:31:03,00:05:05,01:04:49,03:21:17
4615,31,M,M OPEN,00:25:00,00:05:32,01:13:19,00:01:44,00:51:28,02:37:03
4616,31,M,M OPEN,00:26:48,00:06:21,01:15:27,00:02:33,00:56:08,02:47:17
4617,31,M,M OPEN,00:27:45,00:13:18,01:45:06,00:04:05,01:01:37,03:31:51
4619,31,M,M OPEN,00:21:42,00:06:16,01:19:35,00:01:47,00:50:48,02:40:08
4620,31,M,M OPEN,00:21:17,00:03:29,01:06:23,00:01:29,00:45:57,02:18:35
4621,31,M,M OPEN,00:26:30,00:04:47,01:11:19,00:01:43,00:54:03,02:38:22
4625,31,M,M OPEN,00:20:29,00:07:52,01:40:14,00:04:20,01:04:16,03:17:11
4628,31,M,M OPEN,00:28:39,00:08:56,01:25:29,00:02:29,00:51:23,02:56:56
4630,31,M,M OPEN,00:20:57,00:04:11,01:11:15,00:01:35,00:43:02,02:21:00
4631,31,M,M OPEN,00:26:32,00:03:46,01:21:31,00:01:50,00:56:37,02:50:16
4632,31,M,M OPEN,00:19:35,00:07:41,01:27:35,00:03:50,01:05:39,03:04:20
4634,31,M,M OPEN,00:25:16,00:07:00,01:11:32,00:03:27,00:51:20,02:38:35
4636,31,M,M OPEN,00:19:45,00:04:59,01:11:59,00:01:43,00:44:58,02:23:24
4637,31,M,M OPEN,00:31:20,00:11:00,01:47:29,00:02:42,00:59:53,03:32:24
4638,31,M,M OPEN,00:21:35,00:08:25,01:23:39,00:03:59,00:54:10,02:51:48
4640,32,M,M OPEN,00:22:18,00:06:41,01:24:17,00:03:11,01:06:09,03:02:36
4641,32,M,M OPEN,00:25:00,00:05:27,01:21:57,00:02:03,01:08:59,03:03:26
4644,32,M,M OPEN,00:28:19,00:06:20,01:17:21,00:01:58,01:11:14,03:05:12
4645,32,M,M OPEN,00:26:32,00:10:38,01:30:03,00:03:23,00:53:29,03:04:05
4646,32,M,M OPEN,00:28:33,00:09:47,01:30:21,00:01:55,01:08:03,03:18:39
4647,32,M,M OPEN,00:22:19,00:04:51,01:07:58,00:01:50,00:54:00,02:30:58
4649,32,M,M OPEN,00:22:41,00:05:28,01:15:45,00:01:15,00:49:21,02:34:30
4650,32,M,M OPEN,00:25:03,00:06:03,01:19:23,00:03:39,01:00:44,02:54:52
4651,32,M,M OPEN,00:21:14,00:06:51,01:16:00,00:03:59,00:43:57,02:32:01
4653,32,M,M OPEN,00:20:11,00:06:05,01:18:03,00:02:07,00:49:40,02:36:06
4654,32,M,M OPEN,00:25:37,00:06:48,01:29:54,00:02:22,01:03:28,03:08:09
4655,32,M,M OPEN,00:22:39,00:06:05,01:16:08,00:01:42,00:53:37,02:40:11
4656,32,M,M OPEN,00:25:15,00:08:02,01:22:50,00:02:29,01:05:58,03:04:34
4657,32,M,M OPEN,00:22:25,00:04:55,01:20:14,00:01:58,00:55:59,02:45:31
4658,32,M,M OPEN,00:27:03,00:07:07,01:22:30,00:02:31,00:57:44,02:56:55
4660,32,M,M OPEN,00:28:22,00:05:51,01:27:46,00:01:12,00:59:12,03:02:23
4661,32,M,M OPEN,00:28:00,00:06:43,01:23:18,00:02:57,01:03:43,03:04:41
4662,32,M,M OPEN,00:30:52,00:08:23,01:30:32,00:03:21,00:55:03,03:08:11
4663,32,M,M OPEN,00:27:05,00:10:34,01:08:59,00:03:50,00:59:54,02:50:22
4665,32,M,M OPEN,00:17:52,00:04:26,01:10:59,00:02:22,00:43:06,02:18:45
4668,32,M,M OPEN,00:25:24,00:07:26,01:15:04,00:02:33,00:50:27,02:40:54
4669,32,M,M OPEN,00:23:02,00:04:25,01:15:22,00:01:43,00:54:13,02:38:45
4670,32,M,M OPEN,00:23:01,00:05:27,01:16:58,00:01:25,00:56:51,02:43:42
4671,32,M,M OPEN,00:24:46,00:05:00,01:13:23,00:02:38,01:01:03,02:46:50
4672,32,M,M OPEN,00:25:26,00:05:19,01:17:02,00:02:28,00:54:12,02:44:27
4674,32,M,M OPEN,00:21:13,00:05:30,01:20:40,00:02:27,01:02:53,02:52:43
4675,32,M,M OPEN,00:21:01,00:07:22,01:26:27,00:02:44,00:50:27,02:48:01
4676,32,M,M OPEN,00:21:10,00:04:24,01:06:34,00:01:16,00:48:15,02:21:39
4677,32,M,M OPEN,00:24:50,00:07:33,01:20:26,00:05:56,00:52:31,02:51:16
4679,32,M,M OPEN,00:26:25,00:07:42,01:47:58,00:04:01,01:01:19,03:27:25
4680,32,M,M OPEN,00:19:43,00:07:05,01:22:22,00:01:53,00:50:59,02:42:02
4681,32,M,M OPEN,00:25:16,00:08:25,01:22:13,00:05:07,00:55:14,02:56:15
4683,32,M,M OPEN,00:25:49,00:06:54,01:24:34,00:03:10,00:57:25,02:57:52
4685,32,M,M OPEN,00:32:31,00:12:27,01:52:19,00:03:31,00:51:38,03:32:26
4686,32,M,M OPEN,00:28:51,00:06:35,01:25:00,00:02:30,00:54:11,02:57:07
4687,32,M,M OPEN,00:20:22,00:06:55,01:24:27,00:06:01,01:10:01,03:07:46
4688,32,M,M OPEN,00:22:56,00:06:14,01:33:47,00:02:07,01:03:18,03:08:22
4689,32,M,M OPEN,00:26:53,00:08:22,01:35:24,00:03:11,01:30:56,03:44:46
4691,32,M,M OPEN,00:30:24,00:08:39,01:42:15,00:02:51,01:06:31,03:30:40
4692,32,M,M OPEN,00:29:23,00:10:10,01:49:15,00:04:41,01:37:07,04:10:36
4693,32,M,M OPEN,00:23:24,00:06:49,01:30:50,00:03:05,01:09:30,03:13:38
4695,32,M,M OPEN,00:24:20,00:06:00,01:15:23,00:01:47,01:02:09,02:49:39
4696,32,M,M OPEN,00:23:08,00:05:16,01:17:27,00:01:40,00:40:16,02:27:47
4697,32,M,M OPEN,00:22:19,00:06:59,01:18:54,00:04:32,00:53:41,02:46:25
4698,32,M,M OPEN,00:22:21,00:05:12,01:15:59,00:02:17,00:43:49,02:29:38
4699,32,M,M OPEN,00:21:23,00:05:31,01:16:16,00:02:40,01:00:00,02:45:50
4700,32,M,M OPEN,00:28:06,00:08:52,01:20:01,00:01:50,00:53:13,02:52:02
4701,32,M,M OPEN,00:23:57,00:06:23,01:25:17,00:02:47,01:02:30,03:00:54
4702,32,M,M OPEN,00:21:29,00:04:48,01:12:10,00:01:49,00:46:19,02:26:35
4703,32,M,M OPEN,00:23:18,00:05:38,01:20:01,00:01:43,00:57:10,02:47:50
4704,32,M,M OPEN,00:18:49,00:06:41,01:15:18,00:02:31,00:54:30,02:37:49
4706,32,M,M OPEN,00:30:18,00:05:03,01:22:13,00:02:54,00:49:52,02:50:20
4707,32,M,M OPEN,00:25:50,00:07:50,01:23:20,00:04:09,01:03:43,03:04:52
4708,32,M,M OPEN,00:17:54,00:05:12,01:10:58,00:01:58,00:45:36,02:21:38
4709,32,M,M OPEN,00:25:53,00:08:04,01:31:02,00:02:25,01:06:16,03:13:40
4710,32,M,M OPEN,00:27:44,00:09:57,01:44:46,00:08:38,01:08:46,03:39:51
4711,32,M,M OPEN,00:26:44,00:10:18,01:22:40,00:04:23,01:06:05,03:10:10
4713,32,M,M OPEN,00:24:08,00:05:57,01:20:15,00:02:09,00:52:30,02:44:59
4719,32,M,M OPEN,00:15:51,00:03:31,01:07:16,00:01:06,00:40:15,02:07:59
4720,32,M,M OPEN,00:20:18,00:04:58,01:11:16,00:02:22,00:51:54,02:30:48
4721,32,M,M OPEN,00:22:54,00:04:10,01:19:16,00:01:43,00:58:36,02:46:39
4722,32,M,M OPEN,00:21:43,00:04:32,01:10:43,00:01:14,00:46:34,02:24:46
4723,32,M,M OPEN,00:22:29,00:06:19,01:21:45,00:02:08,00:59:47,02:52:28
4725,32,M,M OPEN,00:23:05,00:05:36,01:28:29,00:03:19,00:56:35,02:57:04
4727,32,M,M OPEN,00:24:00,00:07:21,01:30:08,00:03:17,01:02:23,03:07:09
4728,32,M,M OPEN,00:32:47,00:07:32,01:36:58,00:03:12,00:58:06,03:18:35
4729,32,M,M OPEN,00:26:40,00:06:42,01:17:19,00:01:53,01:09:14,03:01:48
4731,32,M,M OPEN,00:26:45,00:06:04,01:13:07,00:03:04,00:52:38,02:41:38
4732,32,M,M OPEN,00:20:52,00:08:25,01:23:47,00:02:41,01:10:16,03:06:01
4735,32,M,M OPEN,00:26:28,00:06:41,01:45:42,00:02:47,01:08:33,03:30:11
4737,32,M,M OPEN,00:29:41,00:15:36,01:48:15,00:06:14,01:08:09,03:47:55
4740,32,M,M OPEN,00:22:39,00:05:57,01:14:31,00:02:13,00:40:56,02:26:16
4742,32,M,M OPEN,00:27:29,00:17:42,01:48:13,00:04:18,01:10:36,03:48:18
4743,32,M,M OPEN,00:25:34,00:06:19,01:16:34,00:02:27,00:50:27,02:41:21
4748,33,M,M OPEN,00:29:24,00:08:06,01:32:35,00:02:28,01:02:34,03:15:07
4750,33,M,M OPEN,00:19:35,00:05:13,01:16:55,00:02:39,00:42:54,02:27:16
4751,33,M,M OPEN,00:22:46,00:05:09,01:25:56,00:04:24,01:09:05,03:07:20
4752,33,M,M OPEN,00:21:47,00:04:32,01:13:26,00:01:20,00:47:28,02:28:33
4753,33,M,M OPEN,00:22:14,00:05:49,01:18:27,00:03:10,00:58:44,02:48:24
4754,33,M,M OPEN,00:25:15,00:09:10,01:28:36,00:03:15,00:59:15,03:05:31
4755,33,M,M OPEN,00:21:50,00:05:34,01:18:22,00:01:36,00:49:29,02:36:51
4757,33,M,M OPEN,00:23:52,00:04:45,01:12:51,00:01:21,00:58:11,02:41:00
4758,33,M,M OPEN,00:18:29,00:04:19,01:08:05,00:01:29,00:45:55,02:18:17
4759,33,M,M OPEN,00:22:29,00:05:55,01:24:01,00:03:28,01:07:56,03:03:49
4762,33,M,M OPEN,00:28:23,00:07:50,01:25:26,00:03:16,00:55:01,02:59:56
4764,33,M,M OPEN,00:24:35,00:07:40,01:24:37,00:02:36,00:56:59,02:56:27
4765,33,M,M OPEN,00:27:41,00:04:38,01:23:12,00:01:58,00:46:14,02:43:43
4767,33,M,M OPEN,00:22:41,00:04:31,01:19:57,00:02:37,00:51:10,02:40:56
4769,33,M,M OPEN,00:22:56,00:08:35,01:23:53,00:07:15,01:08:33,03:11:12
4770,33,M,M OPEN,00:28:35,00:10:30,01:24:22,00:01:51,01:02:55,03:08:13
4771,33,M,M OPEN,00:21:56,00:04:00,01:10:46,00:01:15,00:45:17,02:23:14
4772,33,M,M OPEN,00:20:03,00:04:03,01:15:42,00:02:10,01:04:31,02:46:29
4774,33,M,M OPEN,00:30:49,00:10:46,01:45:45,00:04:32,01:19:31,03:51:23
4775,33,M,M OPEN,00:18:13,00:08:51,01:28:05,00:03:03,00:57:42,02:55:54
4777,33,M,M OPEN,00:27:53,00:05:51,01:22:17,00:04:18,01:09:57,03:10:16
4778,33,M,M OPEN,00:21:01,00:05:16,01:26:00,00:01:42,00:45:51,02:39:50
4779,33,M,M OPEN,00:23:43,00:06:25,01:23:07,00:03:21,00:57:57,02:54:33
4780,33,M,M OPEN,00:23:36,00:05:06,01:19:41,00:01:39,00:53:00,02:43:02
4781,33,M,M OPEN,00:21:30,00:05:58,01:25:19,00:03:00,01:05:42,03:01:29
4783,33,M,M OPEN,00:22:36,00:04:39,01:08:46,00:01:34,00:52:04,02:29:39
4788,33,M,M OPEN,00:22:36,00:05:42,01:22:02,00:02:20,00:56:29,02:49:09
4790,33,M,M OPEN,00:22:15,00:05:46,01:19:13,00:02:11,00:59:59,02:49:24
4793,33,M,M OPEN,00:22:47,00:06:44,01:14:43,00:02:51,00:54:21,02:41:26
4794,33,M,M OPEN,00:33:34,00:13:02,01:54:30,00:04:41,01:19:46,04:05:33
4795,33,M,M OPEN,00:20:37,00:09:45,01:51:37,00:03:32,00:55:55,03:21:26
4799,33,M,M OPEN,00:26:24,00:22:25,01:40:08,00:05:44,01:13:31,03:48:12
4800,33,M,M OPEN,00:21:35,00:04:36,01:17:19,00:01:30,00:56:59,02:41:59
4801,33,M,M OPEN,00:30:01,00:12:48,01:28:01,00:05:06,01:07:06,03:23:02
4802,33,M,M OPEN,00:23:32,00:08:18,01:25:52,00:02:53,00:58:00,02:58:35
4803,33,M,M OPEN,00:25:28,00:05:03,01:23:52,00:02:00,01:01:24,02:57:47
4804,33,M,M OPEN,00:24:36,00:08:11,01:23:10,00:04:35,00:58:33,02:59:05
4805,33,M,M OPEN,00:23:57,00:07:45,01:21:29,00:03:04,00:58:00,02:54:15
4806,33,M,M OPEN,00:26:59,00:08:25,01:35:05,00:04:05,01:13:25,03:27:59
4808,33,M,M OPEN,00:20:28,00:05:47,01:16:37,00:02:20,00:47:32,02:32:44
4811,33,M,M OPEN,00:22:56,00:12:14,01:32:30,00:04:32,01:04:14,03:16:26
4812,33,M,M OPEN,00:22:17,00:09:02,01:25:19,00:04:34,01:01:58,03:03:10
4813,33,M,M OPEN,00:22:19,00:07:44,01:25:51,00:02:07,00:54:50,02:52:51
4814,33,M,M OPEN,00:22:55,00:06:40,01:29:00,00:02:40,00:56:41,02:57:56
4815,33,M,M OPEN,00:43:42,00:09:33,01:51:37,00:04:45,01:20:39,04:10:16
4816,33,M,M OPEN,00:28:23,00:08:07,01:24:11,00:06:27,01:07:51,03:14:59
4820,33,M,M OPEN,00:30:41,00:06:52,01:24:49,00:03:32,00:58:01,03:03:55
4821,33,M,M OPEN,00:26:15,00:08:47,01:24:18,00:04:37,00:51:41,02:55:38
4822,33,M,M OPEN,00:34:52,00:05:56,01:22:15,00:03:04,01:01:56,03:08:03
4823,33,M,M OPEN,00:17:56,00:03:45,01:05:53,00:00:54,00:42:16,02:10:44
4826,33,M,M OPEN,00:31:31,00:06:34,01:19:12,00:02:52,00:49:20,02:49:29
4827,33,M,M OPEN,00:25:01,00:06:27,01:24:04,00:02:19,00:48:14,02:46:05
4829,33,M,M OPEN,00:24:44,00:16:16,02:04:05,00:05:37,01:26:22,04:17:04
4830,33,M,M OPEN,00:23:22,00:10:58,01:29:03,00:04:37,01:00:27,03:08:27
4832,33,M,M OPEN,00:20:09,00:04:48,01:12:13,00:02:45,00:55:30,02:35:25
4834,33,M,M OPEN,00:17:59,00:04:17,01:09:41,00:01:46,00:46:03,02:19:46
4836,33,M,M OPEN,00:33:57,00:11:02,01:46:24,00:04:31,01:11:28,03:47:22
4839,33,M,M OPEN,00:20:59,00:03:32,01:06:54,00:01:11,00:45:26,02:18:02
4842,33,M,M OPEN,00:24:16,00:07:01,01:43:18,00:02:07,01:01:14,03:17:56
4843,33,M,M OPEN,00:24:12,00:06:03,01:27:00,00:02:33,01:05:35,03:05:23
4844,34,M,M OPEN,00:18:11,00:04:49,01:12:59,00:01:13,00:45:42,02:22:54
4845,33,M,M OPEN,00:20:15,00:03:56,01:13:39,00:01:24,00:56:36,02:35:50
4846,33,M,M OPEN,00:26:45,00:06:39,01:21:38,00:02:57,00:59:10,02:57:09
4848,33,M,M OPEN,00:35:02,00:16:25,02:03:07,00:03:47,01:34:15,04:32:36
4849,33,M,M OPEN,00:22:11,00:09:51,01:29:58,00:02:52,01:03:51,03:08:43
4850,33,M,M OPEN,00:22:19,00:04:50,01:09:14,00:02:24,00:56:52,02:35:39
4851,33,M,M OPEN,00:21:20,00:06:44,01:23:45,00:01:53,01:00:33,02:54:15
4852,33,M,M OPEN,00:34:33,00:09:28,01:41:12,00:04:12,01:05:42,03:35:07
4853,33,M,M OPEN,00:25:59,00:08:41,01:27:39,00:03:15,01:08:14,03:13:48
4854,33,M,M OPEN,00:26:32,00:05:55,01:37:40,00:01:58,01:07:20,03:19:25
4855,34,M,M OPEN,00:32:21,00:08:08,01:39:41,00:04:14,01:01:08,03:25:32
4857,34,M,M OPEN,00:28:00,00:07:51,01:34:33,00:03:44,00:58:44,03:12:52
4858,34,M,M OPEN,00:25:09,00:05:54,01:21:26,00:03:15,01:01:48,02:57:32
4862,34,M,M OPEN,00:23:19,00:05:31,01:13:32,00:01:43,00:51:01,02:35:06
4864,34,M,M OPEN,00:22:35,00:07:19,01:19:13,00:02:02,00:57:07,02:48:16
4867,34,M,M OPEN,00:21:54,00:04:32,01:22:01,00:01:38,00:55:13,02:45:18
4868,34,M,M OPEN,00:21:41,00:07:36,01:35:49,00:02:31,01:10:36,03:18:13
4869,34,M,M OPEN,00:27:46,00:08:40,01:19:12,00:02:38,01:00:30,02:58:46
4870,34,M,M OPEN,00:19:36,00:04:50,01:13:07,00:01:41,00:46:10,02:25:24
4871,34,M,M OPEN,00:23:04,00:07:02,01:12:24,00:02:22,00:44:33,02:29:25
4872,34,M,M OPEN,00:21:39,00:06:13,01:18:40,00:02:16,00:48:36,02:37:24
4874,34,M,M OPEN,00:22:26,00:05:09,01:18:03,00:03:34,00:45:36,02:34:48
4875,34,M,M OPEN,00:22:46,00:08:27,01:25:15,00:05:21,00:52:32,02:54:21
4877,34,M,M OPEN,00:28:28,00:05:28,01:20:44,00:01:30,00:53:44,02:49:54
4878,34,M,M OPEN,00:26:16,00:06:12,01:33:14,00:03:47,01:08:54,03:18:23
4879,34,M,M OPEN,00:19:31,00:04:52,01:11:35,00:01:32,00:46:08,02:23:38
4881,34,M,M OPEN,00:20:47,00:05:18,01:17:11,00:02:58,00:44:34,02:30:48
4884,34,M,M OPEN,00:29:22,00:08:09,01:23:41,00:03:01,00:53:44,02:57:57
4887,34,M,M OPEN,00:20:37,00:05:41,01:24:49,00:02:20,00:59:12,02:52:39
4889,34,M,M OPEN,00:38:59,00:04:31,01:31:10,00:02:11,00:59:51,03:16:42
4890,34,M,M OPEN,00:21:55,00:05:21,01:22:50,00:01:41,01:03:20,02:55:07
4891,34,M,M OPEN,00:23:03,00:17:05,01:31:15,00:02:42,00:58:38,03:12:43
4895,34,M,M OPEN,00:21:21,00:04:21,01:12:27,00:01:13,00:43:56,02:23:18
4896,34,M,M OPEN,00:19:06,00:03:19,01:04:06,00:01:11,00:42:41,02:10:23
4898,34,M,M OPEN,00:23:35,00:04:07,01:15:20,00:01:44,00:47:29,02:32:15
4899,34,M,M OPEN,00:24:06,00:06:25,01:42:59,00:03:20,01:03:33,03:20:23
4900,34,M,M OPEN,00:28:11,00:06:43,01:17:07,00:02:36,00:51:04,02:45:41
4901,34,M,M OPEN,00:22:15,00:04:43,01:18:27,00:01:43,00:55:13,02:42:21
4902,34,M,M OPEN,00:22:05,00:04:55,01:10:15,00:01:08,00:47:41,02:26:04
4904,34,M,M OPEN,00:26:47,00:08:59,01:48:14,00:02:55,01:05:17,03:32:12
4906,34,M,M OPEN,00:21:10,00:04:34,01:10:59,00:01:18,00:51:23,02:29:24
4907,34,M,M OPEN,00:27:47,00:07:00,01:30:05,00:02:18,00:55:14,03:02:24
4909,34,M,M OPEN,00:24:07,00:06:32,01:25:05,00:01:55,00:59:03,02:56:42
4910,34,M,M OPEN,00:18:06,00:03:18,01:04:34,00:01:03,00:38:55,02:05:56
4911,34,M,M OPEN,00:27:56,00:08:02,01:34:03,00:04:25,00:46:28,03:00:54
4912,34,M,M OPEN,00:26:29,00:07:43,01:31:31,00:03:01,01:20:29,03:29:13
4913,34,M,M OPEN,00:19:47,00:04:27,01:10:35,00:01:51,00:45:58,02:22:38
4914,34,M,M OPEN,00:21:25,00:04:22,01:15:14,00:01:34,00:46:27,02:29:02
4915,34,M,M OPEN,00:22:41,00:05:46,01:15:10,00:03:27,00:53:34,02:40:38
4916,34,M,M OPEN,00:21:49,00:05:08,01:20:34,00:01:31,00:54:28,02:43:30
4917,34,M,M OPEN,00:21:12,00:04:18,01:12:59,00:02:05,01:01:31,02:42:05
4918,34,M,M OPEN,00:23:38,00:05:03,01:10:10,00:02:46,00:39:47,02:21:24
4919,34,M,M OPEN,00:35:34,00:07:57,01:49:17,00:02:21,01:29:29,04:04:38
4921,34,M,M OPEN,00:23:32,00:06:23,01:21:58,00:02:41,00:56:17,02:50:51
4922,34,M,M OPEN,00:22:05,00:06:58,01:33:59,00:03:50,01:06:19,03:13:11
4923,34,M,M OPEN,00:25:30,00:06:27,01:22:57,00:01:30,00:54:06,02:50:30
4926,34,M,M OPEN,00:27:48,00:05:09,01:18:44,00:03:18,00:47:24,02:42:23
4928,34,M,M OPEN,00:23:50,00:10:15,01:40:38,00:02:01,00:59:34,03:16:18
4929,34,M,M OPEN,00:18:52,00:05:43,01:16:59,00:02:51,00:55:56,02:40:21
4930,34,M,M OPEN,00:22:23,00:05:08,01:18:20,00:02:48,00:53:21,02:42:00
4931,34,M,M OPEN,00:21:05,00:05:42,01:12:48,00:02:04,00:59:07,02:40:46
4934,34,M,M OPEN,00:27:38,00:06:44,01:23:07,00:02:36,00:52:00,02:52:05
4936,34,M,M OPEN,00:29:55,00:05:37,01:26:10,00:01:13,00:53:23,02:56:18
4939,34,M,M OPEN,00:26:05,00:11:56,01:59:06,00:04:41,01:22:13,04:04:01
4940,34,M,M OPEN,00:25:35,00:06:52,01:18:17,00:02:52,00:50:00,02:43:36
4942,34,M,M OPEN,00:26:32,00:07:39,01:28:59,00:04:21,01:35:32,03:43:03
4943,34,M,M OPEN,00:22:06,00:05:15,01:15:29,00:05:34,00:46:04,02:34:28
4945,34,M,M OPEN,00:22:23,00:08:27,01:20:45,00:04:58,00:46:13,02:42:46
4949,34,M,M OPEN,00:19:13,00:03:24,01:10:21,00:01:18,00:43:30,02:17:46
4950,34,M,M OPEN,00:26:48,00:08:11,01:35:50,00:02:26,00:58:04,03:11:19
4951,34,M,M OPEN,00:23:48,00:06:09,01:17:31,00:02:33,00:50:07,02:40:08
4952,34,M,M OPEN,00:23:34,00:06:12,01:35:49,00:02:03,01:27:31,03:35:09
4953,34,M,M OPEN,00:20:29,00:06:23,01:15:34,00:01:49,00:58:22,02:42:37
4955,34,M,M OPEN,00:21:24,00:09:31,01:25:30,00:05:17,00:55:17,02:56:59
4956,34,M,M OPEN,00:24:53,00:04:54,01:26:10,00:02:14,00:53:38,02:51:49
4957,34,M,M OPEN,00:21:20,00:07:41,01:20:31,00:03:24,00:57:14,02:50:10
4958,34,M,M OPEN,00:29:02,00:10:11,01:24:29,00:08:33,01:17:38,03:29:53
4959,34,M,M OPEN,00:24:57,00:08:33,01:13:51,00:02:29,00:58:55,02:48:45
4960,34,M,M OPEN,00:20:26,00:03:15,01:05:00,00:01:17,00:47:00,02:16:58
4961,34,M,M OPEN,00:22:31,00:06:04,01:18:40,00:02:21,01:02:00,02:51:36
4962,34,M,M OPEN,00:22:18,00:11:15,01:52:12,00:05:10,01:24:27,03:55:22
4964,34,M,M OPEN,00:20:08,00:03:44,01:10:20,00:01:47,00:42:54,02:18:53
4965,34,M,M OPEN,00:24:10,00:05:54,01:19:19,00:02:43,00:48:53,02:40:59
4967,34,M,M OPEN,00:22:16,00:06:02,01:15:14,00:02:14,00:57:38,02:43:24
4968,34,M,M OPEN,00:26:18,00:06:06,01:26:19,00:04:35,01:09:39,03:12:57
4971,34,M,M OPEN,00:24:24,00:07:08,01:28:04,00:04:00,01:02:50,03:06:26
4972,34,M,M OPEN,00:22:52,00:04:36,01:18:22,00:02:08,01:03:51,02:51:49
4973,34,M,M OPEN,00:19:48,00:05:32,01:22:46,00:02:07,01:03:26,02:53:39
4977,25,M,M OPEN,00:18:41,00:05:09,01:27:03,00:01:31,00:56:12,02:48:36
4978,25,M,M OPEN,00:19:21,00:05:24,01:09:47,00:01:52,00:50:15,02:26:39
4979,25,M,M OPEN,00:19:08,00:03:01,01:05:18,00:00:57,00:40:44,02:09:08
4981,25,M,M OPEN,00:20:42,00:03:42,01:06:29,00:01:50,00:48:12,02:20:55
4982,25,M,M OPEN,00:22:57,00:04:56,01:17:24,00:03:11,00:45:02,02:33:30
4983,25,M,M OPEN,00:22:37,00:06:55,01:23:56,00:01:19,00:51:09,02:45:56
4984,25,M,M OPEN,00:30:33,00:06:02,01:26:06,00:02:33,00:54:22,02:59:36
4985,25,M,M OPEN,00:21:40,00:06:44,01:18:21,00:02:49,00:55:52,02:45:26
4986,25,M,M OPEN,00:19:32,00:04:03,01:08:26,00:01:42,00:55:00,02:28:43
4987,25,M,M OPEN,00:19:06,00:05:50,01:21:15,00:03:06,00:56:04,02:45:21
4988,25,M,M OPEN,00:24:36,00:08:55,01:21:59,00:05:22,01:00:00,03:00:52
4989,25,M,M OPEN,00:25:14,00:08:46,01:32:45,00:03:50,01:04:20,03:14:55
4990,25,M,M OPEN,00:22:46,00:06:58,01:28:57,00:02:47,00:53:46,02:55:14
4991,25,M,M OPEN,00:20:04,00:04:22,01:10:10,00:01:19,00:50:51,02:26:46
4993,25,M,M OPEN,00:24:07,00:05:47,01:29:04,00:01:33,00:55:53,02:56:24
4994,25,M,M OPEN,00:26:03,00:05:51,01:18:06,00:02:03,00:55:19,02:47:22
4996,25,M,M OPEN,00:25:38,00:06:51,01:26:35,00:02:06,01:16:54,03:18:04
4997,25,M,M OPEN,00:24:01,00:07:46,01:28:03,00:01:30,00:56:47,02:58:07
4998,25,M,M OPEN,00:21:40,00:05:07,01:11:02,00:02:14,00:49:28,02:29:31
4999,25,M,M OPEN,00:27:44,00:12:53,01:52:02,00:02:43,01:00:18,03:35:40
5001,25,M,M OPEN,00:20:36,00:04:04,01:18:39,00:01:30,00:52:48,02:37:37
5002,25,M,M OPEN,00:18:52,00:03:31,01:05:03,00:01:27,00:41:50,02:10:43
5003,25,M,M OPEN,00:35:24,00:11:43,01:39:06,00:05:31,01:18:28,03:50:12
5005,25,M,M OPEN,00:20:09,00:04:16,01:15:41,00:01:59,00:45:20,02:27:25
5006,25,M,M OPEN,00:18:24,00:02:58,01:07:13,00:00:53,00:45:07,02:14:35
5007,25,M,M OPEN,00:23:29,00:05:51,01:23:22,00:02:43,01:08:22,03:03:47
5011,26,M,M OPEN,00:19:40,00:08:52,01:23:03,00:03:58,00:45:38,02:41:11
5012,26,M,M OPEN,00:20:01,00:05:41,01:20:49,00:01:21,00:59:03,02:46:55
5013,26,M,M OPEN,00:26:06,00:07:13,01:39:04,00:01:49,01:05:29,03:19:41
5014,26,M,M OPEN,00:31:26,00:08:02,01:32:51,00:02:11,00:53:35,03:08:05
5015,26,M,M OPEN,00:23:04,00:03:44,01:12:02,00:01:15,00:45:57,02:26:02
5016,26,M,M OPEN,00:20:28,00:05:00,01:14:07,00:01:23,00:58:55,02:39:53
5017,26,M,M OPEN,00:23:08,00:05:22,01:23:02,00:02:42,00:56:53,02:51:07
